页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,正负情感,子类目
27,4865575149113174,琳儿小叮噹,2023-02-05 00:09:36,立春，全家运动起来！绕湖一周每人一万步，有点小累，但身心舒畅！下午叮当钢琴课，课后吃了心心念念的KFC。晚上继续作画，终于把一幅难度颇大的上海海关大楼完成。今天我在钢琴教室拍到一幅非常美的城市落日🌇，愿能与更多的美好不期而遇。 ,0,0,1,山东,济南,山东,中国,积极,家庭活动
27,4865558241611526,温州租房15857714857,2023-02-04 23:02:25,黎明西路，海关大楼，电梯房，朝南，一室一厅，大房间，精装，随时看房，拎包入住温州#飘在一座城#闲鱼租房温州租房温州身边事温州生活温州#带你看房# 温州·温州海关大楼 温州租房15857714857的微博视频 ,0,0,1,浙江,温州,浙江,中国,中性,房产信息
28,4865170960285829,silkreed,2023-02-03 21:23:29,此行南下广东，广州并不是重点，匆匆一日半的闲逛，亦圆了几个心愿  终于，终于，进入粤海关大楼参观了(☆∀☆) 论布展的可看性，不如江汉关大楼～  三大著名的海关建筑，就差外滩的江海关了，不知道有没有机会等到它面对公众开放？ 有生之年吧…… ,0,0,0,广东,广州,广东,中国,积极,旅行
28,4865168368471562,silkreed,2023-02-03 21:13:12,ummmm 这些都很广州(✪▽✪)  火车站的八个字还在，我就放心了 “美人迟暮”的老店爱群，怀旧体验 可惜的是，海关大楼不再响起整点钟声了 登顶白云山，摩星观日 ,0,0,0,广东,广州,广东,中国,积极,城市特色
28,4864811564010544,Boboyu_sh,2023-02-02 21:35:23,借开会机会，得以初次进入这座曾无数次在画报上看到和路过的标志性建筑——外滩12号。作为当时中国乃至世界新古典主义建筑的高峰，1923年建成的汇丰银行大厦，与它身边的海关大楼一起，见证了外滩的百年风云变幻。即使整整100年过去，依然能让人惊叹于建筑与壁画的精美，以及历史与文化的魅力🏛 上海·外滩,0,1,2,上海,上海,上海,中国,积极,建筑评价
28,4864734467986672,乌拉乌卡卡卡,2023-02-02 16:29:02,#宁波租房# 转租｜世纪锦秋朝南单间有阳台  对面是海关大楼，边上是天一阁，配有电梯。离市中心很近，交通方便。1200/月，民用水电，押一付三，因工作变动，大概月底搬走。和房东的租约今年10月到期，到时可以重签。 ,2,8,1,浙江,宁波,浙江,中国,中性,租房信息
28,4863993304583572,奎文发布,2023-01-31 15:23:55,【#墨西哥蒂华纳一工业区发生火灾#】当地时间1月28日，墨西哥北部靠近美国边境地区的蒂华纳市一工业区发生了火灾，根据当地消防部门的通报，起火时间大约是28日凌晨5点，起火地点是位于边境口岸附近的一处纸板厂仓库，距离墨西哥和美国边境口岸的海关大楼只有500米左右，火场升起的浓烟几公里外清晰可见，火势还波及到了仓库旁边的一家企业，消防部门接到报警以后及时赶到现场，并且控制住了火势。由于起火时间是凌晨，再加上处置及时，这次火灾没有造成人员伤亡，目前火灾的具体原因仍然在调查当中。 （@央视财经  剪辑 曾梓民）三湘都市报的微博视频,0,0,1,,潍坊,山东,中国,消极,安全事故
28,4863404940466354,钱塘精选,2023-01-30 00:25:58,位于园区的苏州园区海关大楼(图2)，以及位于黄龙的杭州海关大楼(图3)，塔楼原型为上海的江海关。 ,2,12,36,浙江,杭州,浙江,中国,中性,建筑描述
28,4863332182660114,啥时候才能旅行,2023-01-29 19:36:51,此时此刻的福田口岸 队伍围着海关大楼转了几道弯还没找到队尾… 据4点多到关口刚刚过完关的群友说排了三个小时…今晚不会被困在深圳吧 ,0,0,0,广东,深圳,广东,中国,消极,排队等待
28,4863243443765636,钱塘精选,2023-01-29 13:44:13,近代的建筑遗产中，海关和银行建筑是其中品质最高的。三个著名的海关大楼，上海的江海关，武汉的江汉关与广州的粤海关，均是全国重点文物保护单位。 ,20,12,131,浙江,杭州,浙江,中国,积极,建筑遗产
28,4863163403341007,昂昂千里,2023-01-29 08:26:11,北海近代建筑： 图1:北海关大楼旧址 图2:德国信义会旧址 图3:德商森宝洋行旧址 图4:英国领事馆旧址 图5:德国领事馆旧址 图6:法国领事馆旧址 图7:大清北海邮政分局旧址 图8:徐锡清公馆旧址 图9:邓世增公馆旧址 ,6,1,17,广西,南宁,广西,中国,中性,建筑历史
29,4860116153406204,迷惑六周半,2023-01-20 22:37:30,昨天晚上了梦中梦我被人追杀 每次感觉已经甩掉一大帮子黑衣人了 然后我休息下来磕个瓜子 又被他们定位到了在昏暗的城市 像上海外滩旁边的海关大楼那样 或者 伦敦的街头。我像成龙 在楼梯夹层中间滑过 就是那种从楼上到楼下只要从扶手中间跳下去 然后就把身后追的人甩掉了。还爬阁楼 走暗道 整栋楼都是黑的 我好像还在暗中调查一件陈年旧事 在楼的夹层中遇到线人 突然拉出我妹托给我 我得带着她一起逃。线人跟我说 如果可以成功就去楼下全家 那里有我想见的人。我一路找去一边跑酷躲追踪，没进去 因为我需要调查清楚真相才能来这里对接。我记了地址 9311什么什么 93弄11号 自动门外烫金的字印象很深。于是这时候磕了一口瓜子 我想着休息一下 结果人追来了。一路逃亡到了一个酒店 在走廊另一头看到了追杀的人 于是我抱着我妹随手敲开一间 从他们房间爬到了窗户外，很不巧的是这是一个凹的房间 意思是窗外爬出去左和右可以看得见另两个房间 从另两个房间也可以直接爬出来互通。被他们逮到了 那个黑衣人拿着2把美工刀一把菜刀 菜刀却不用大概只是恐吓。他拿着的可活动美工刀 上下两节 然后往我妹头上甩  我看他虚势了两下 一把抢下了一把美工刀 他拿着另一把甩 用塑料和刀片夹存的一头甩向我妹的头 砸到还是很痛的 她开始大叫 我赶紧趁此拿美工刀砍他的手 但美工刀很软我不敢太用力怕断 我想砍掉他的手但无能为力 好无奈 我妹又在大叫 好崩溃 他马上就要发动下一次攻击了 挥舞着刀。我醒了 我拉着我妹赶紧去外面跟爸爸妈妈讲 奶奶也在 他们在吃晚饭 天好黑。“我刚刚做梦了 我被人追杀 zql刚刚差点头被人砍了我想砍掉他的手但是……”这些是我想说的话 但实际说到一半 这时候娜娜姨过来了 她开始说她结婚的事 大人们最近都在操心这个事 他们直接一转身 喔喔噢噢的开始聊“能不能听我说一下！我刚刚被人追杀……”根本没人听我说 我忍着眼泪 抱着我妹走了 坐在窗边 看外面昏暗的城市 只剩金色的灯光 看外面神似梦里的 街头，眼泪止不住的流 我抱着我妹一直哭 大人们还在聊他们的事我终于醒了,0,7,0,浙江,温州,浙江,中国,消极,梦境
29,4858232046097149,sabrina海螃蟹,2023-01-15 17:50:44,我从海关大楼往外走，看见一个大叔手持一根粗香走进海关大楼，重点是那香是点燃的，我以为自己看错了，但很快闻到香的味道。我问街坊：为什么要拿着点燃的香过海关？海关怎么可能看着你举一个明火过去？街坊表示：这应该是广东人到澳门来参加亲人葬礼，广东人会从亲人下葬的地方把香点燃，一路拿着回亲人故乡，意思是引故人亡灵回家。香在路上不可以熄灭，所以那根香通常很粗。回家之后将故人名字制作牌位，摆入神柜，之后上香的时候，就连这位故人一并祭拜了。在澳门海关，你好好解释，这种情况是会放行的。神秘的广东人知识又增加了。,0,4,3,中国澳门,澳门半岛,澳门,中国,中性,文化习俗
29,4857941264703293,脖子短的长颈鹿yy6,2023-01-14 22:35:16,今天路过拍的 从拍下那一刻到现在今天反复看了好多遍 是从初中开始就一直向往的地方 真的好想好想以后去那里工作 看漂亮的海关大楼 和影响我一辈子的喜欢的老师当同事虽然她如果再见到我肯定认不出来了 ,0,2,0,江苏,苏州,江苏,中国,积极,个人梦想与向往
29,4856780503126215,ysm0723,2023-01-11 17:42:49,元芳弄、大壶春生煎、招商局大楼、汇丰银行旧址大楼、海关大楼、红光中学旧址、化工局大楼、上海手表七厂旧址、新华书店大楼、黄中心红楼、六十七中学旧址（盐业大楼），今天兴趣好，兜一圈，是来怀旧的。 上海·大壶春 ysm0723的微博视频 ,0,0,3,上海,上海,上海,中国,积极,建筑游览
29,4854303443388108,Antisymmetry,2023-01-04 21:39:52,北海 北海关大楼旧址  #Antisymmetry游广西# 北海·北海关大楼旧址 ,0,2,9,北京,北京,北京,中国,中性,旅游景点
29,4854285156492876,我家的翩翩少年郎,2023-01-04 20:27:12,莫名的喜欢听外滩对面海关大楼钟声敲响  我家的翩翩少年郎的微博视频 ,0,0,0,上海,上海,上海,中国,积极,个人喜好
30,4853083308041672,国子监不祭酒,2023-01-01 12:51:29,海关大楼新年第一响！对新的一年say hihi 国子监不祭酒的微博视频 ,0,0,2,上海,上海,上海,中国,积极,节日庆祝
30,4852094404144021,香港文匯網,2022-12-29 19:21:56,在葵涌货柜码头海关大楼对开空地上停泊近三年的数百辆旅游巴，28日开始陆续进行检测维修，准备接待复常通关后的大量旅客。 香港文匯網的微博视频 ,2,4,22,,深圳,广东,中国,积极,旅游交通
30,4849235063210577,小禄生活乱记,2022-12-21 21:59:55,1650之前是东航大楼反光 1700之后是海关大楼反光 虽然都没有5分钟 但是下午房间唯一能晒进太阳的机会 ,0,2,2,湖北,武汉,湖北,中国,中性,建筑
30,4848808788495876,北海市旅游文体局,2022-12-20 17:46:04,【回忆峥嵘岁月，重温红色记忆——老城红色研学游】北海旧海关大楼— 大清邮局旧址—中山路59号—广连升酒坊旧址（接龙桥双水井）—老城红色旅游驿站—永济隆旧址—齐白石雕像—龙王庙旧址（民权路）—街渡口旧址—珠海楼旧址、三皇庙旧址—老城历史文化馆—丸一药房旧址—老街消防文化体验区—永泰庄旧址—东安码头旧址—基督教礼拜堂—木闸门及升平街 北海市旅游文体局的微博视频,0,1,1,,北海,广西,中国,积极,旅游活动
30,4848323234369271,涠洲岛,2022-12-19 09:36:39,“让历史说话，让文化说话”，北海老城景区隆重推出老城红色研学游活动。#北海爆料# 老城红色研学游线路：北海旧海关大楼— 大清邮局旧址—中山东路北钦防三地中共第一个地方支部秘密联络点旧址（中山路59号）（民族路口进入）—地下党活动场所：广连升酒坊旧址（接龙桥双水井）—北海首家景区党旗红：老城红色旅游驿站—解放北海标志：永济隆旧址故事—齐白石雕像故事—龙王庙旧址（民权路）—地下党活动场所：街渡口旧址—珠海楼旧址、三皇庙旧址—老城历史文化馆—丸一药房旧址—老街消防文化体验区—情报交通站永泰庄旧址—东安码头旧址—基督教礼拜堂—木闸门及升平街(具体线路以实际运行公布为准)优惠价格10元/人（含观光车票+老城红色研学游）#北海红色研学游# 涠洲岛的微博视频,0,1,4,重庆,重庆,重庆,中国,积极,旅游活动
30,4847053517358074,脊梁in上海SH,2022-12-15 21:31:15,话说浦东鲁班造上海川沙的浦东鲁班里有个特别有名的人叫杨斯盛上海甚至一度有个用他名字命名的“斯盛区”1880年时，29岁的杨斯盛创办杨瑞泰营造厂这是上海第一家现代意义上的建筑企业1891年时杨瑞泰营造厂承建第三代海关大楼这是一座具有哥特风格、也有学院风的建筑杨斯盛赚了钱以后在浦东六里创办了浦东中学现在浦东中学内还有杨斯盛铜像#上海城市考古##杨斯盛# 脊梁in上海SH的微博视频,9,12,34,上海,上海,上海,中国,积极,人物传记
30,4846184734397346,花酒敬佳人,2022-12-13 11:59:01,#魔都美好打卡地##北外滩# 十里洋场烟花地，风云际会上海滩！每个人来到上海，首先必到打卡的一个地方肯定是上海外滩和北外滩，这里是上海旅游的金字招牌和旅游名片。外滩见证了上海从开埠、战乱、到崛起的全过程，任时光匆匆流去，外滩还是原来的外滩，不变的是海关大楼钟声每天都会准时敲响钟声，声声入耳，这是一首美妙的音乐🎶，江面上货轮、客轮鸣笛穿行于其中大江东去，驶向东海。#外滩##外白渡桥##沪漂日记# @乐游上海 @上海发布 @上海虹口 @绿色上海 @青春上海 上海·外白渡桥,0,6,6,上海,上海,上海,中国,积极,旅游
